from$label_from$sent_from$type$to$label_to$sent_to
Фуросемид$prepare$Код АТХ: С03СА01 Фуросемид - быстродействующий диуретик, являющийся производным сульфонамида.$link$диуретик$group$Код АТХ: С03СА01 Фуросемид - быстродействующий диуретик, являющийся производным сульфонамида.
Фуросемид$prepare$Код АТХ: С03СА01 Фуросемид - быстродействующий диуретик, являющийся производным сульфонамида.$link$производным$noun$Код АТХ: С03СА01 Фуросемид - быстродействующий диуретик, являющийся производным сульфонамида.
производным$noun$Код АТХ: С03СА01 Фуросемид - быстродействующий диуретик, являющийся производным сульфонамида.$link$сульфонамида$prepare$Код АТХ: С03СА01 Фуросемид - быстродействующий диуретик, являющийся производным сульфонамида.
Фуросемид$prepare$Фуросемид блокирует систему транспорта ионов Na +, K +, Сl-в толстом сегменте восходящего колена петли Генле, в связи с чем, его диуретическое действие зависит от поступления препарата в просвет почечных канальцев (за счет механизма анионного транспорта).$link$блокирует систему транспорта ионов Na +, K +, Сl-в толстом сегменте восходящего колена петли Генле$mechanism$Фуросемид блокирует систему транспорта ионов Na +, K +, Сl-в толстом сегменте восходящего колена петли Генле, в связи с чем, его диуретическое действие зависит от поступления препарата в просвет почечных канальцев (за счет механизма анионного транспорта).
блокирует систему транспорта ионов Na +, K +, Сl-в толстом сегменте восходящего колена петли Генле$mechanism$Фуросемид блокирует систему транспорта ионов Na +, K +, Сl-в толстом сегменте восходящего колена петли Генле, в связи с чем, его диуретическое действие зависит от поступления препарата в просвет почечных канальцев (за счет механизма анионного транспорта).$link$диуретическое действие$action$Фуросемид блокирует систему транспорта ионов Na +, K +, Сl-в толстом сегменте восходящего колена петли Генле, в связи с чем, его диуретическое действие зависит от поступления препарата в просвет почечных канальцев (за счет механизма анионного транспорта).
диуретическое действие$action$Фуросемид блокирует систему транспорта ионов Na +, K +, Сl-в толстом сегменте восходящего колена петли Генле, в связи с чем, его диуретическое действие зависит от поступления препарата в просвет почечных канальцев (за счет механизма анионного транспорта).$link$поступления препарата в просвет почечных канальцев (за счет механизма анионного транспорта)$action$Фуросемид блокирует систему транспорта ионов Na +, K +, Сl-в толстом сегменте восходящего колена петли Генле, в связи с чем, его диуретическое действие зависит от поступления препарата в просвет почечных канальцев (за счет механизма анионного транспорта).
Фуросемид$prepare$Фуросемид блокирует систему транспорта ионов Na +, K +, Сl-в толстом сегменте восходящего колена петли Генле, в связи с чем, его диуретическое действие зависит от поступления препарата в просвет почечных канальцев (за счет механизма анионного транспорта).$Not_link$диуретическое действие$action$Фуросемид блокирует систему транспорта ионов Na +, K +, Сl-в толстом сегменте восходящего колена петли Генле, в связи с чем, его диуретическое действие зависит от поступления препарата в просвет почечных канальцев (за счет механизма анионного транспорта).
Фуросемид$prepare$Фуросемид блокирует систему транспорта ионов Na +, K +, Сl-в толстом сегменте восходящего колена петли Генле, в связи с чем, его диуретическое действие зависит от поступления препарата в просвет почечных канальцев (за счет механизма анионного транспорта).$Not_link$поступления препарата в просвет почечных канальцев (за счет механизма анионного транспорта)$action$Фуросемид блокирует систему транспорта ионов Na +, K +, Сl-в толстом сегменте восходящего колена петли Генле, в связи с чем, его диуретическое действие зависит от поступления препарата в просвет почечных канальцев (за счет механизма анионного транспорта).
блокирует систему транспорта ионов Na +, K +, Сl-в толстом сегменте восходящего колена петли Генле$mechanism$Фуросемид блокирует систему транспорта ионов Na +, K +, Сl-в толстом сегменте восходящего колена петли Генле, в связи с чем, его диуретическое действие зависит от поступления препарата в просвет почечных канальцев (за счет механизма анионного транспорта).$Not_link$поступления препарата в просвет почечных канальцев (за счет механизма анионного транспорта)$action$Фуросемид блокирует систему транспорта ионов Na +, K +, Сl-в толстом сегменте восходящего колена петли Генле, в связи с чем, его диуретическое действие зависит от поступления препарата в просвет почечных канальцев (за счет механизма анионного транспорта).
фуросемида$prepare$Диуретическое действие фуросемида связано с угнетением реабсорбции натрия хлорида в этом отделе петли Генле.$link$Диуретическое действие$action$Диуретическое действие фуросемида связано с угнетением реабсорбции натрия хлорида в этом отделе петли Генле.
Диуретическое действие$action$Диуретическое действие фуросемида связано с угнетением реабсорбции натрия хлорида в этом отделе петли Генле.$link$с угнетением реабсорбции натрия хлорида в этом отделе петли Генле$mechanism$Диуретическое действие фуросемида связано с угнетением реабсорбции натрия хлорида в этом отделе петли Генле.
фуросемида$prepare$Диуретическое действие фуросемида связано с угнетением реабсорбции натрия хлорида в этом отделе петли Генле.$Not_link$с угнетением реабсорбции натрия хлорида в этом отделе петли Генле$mechanism$Диуретическое действие фуросемида связано с угнетением реабсорбции натрия хлорида в этом отделе петли Генле.
увеличению выведения натрия$action$Вторичными эффектами по отношению к увеличению выведения натрия являются: увеличение количества выделяемой мочи (за счет осмотически связанной воды) и увеличение секреции калия в дистальной части почечного канальца.$link$увеличение количества выделяемой мочи (за счет осмотически связанной воды$action$Вторичными эффектами по отношению к увеличению выведения натрия являются: увеличение количества выделяемой мочи (за счет осмотически связанной воды) и увеличение секреции калия в дистальной части почечного канальца.
увеличению выведения натрия$action$Вторичными эффектами по отношению к увеличению выведения натрия являются: увеличение количества выделяемой мочи (за счет осмотически связанной воды) и увеличение секреции калия в дистальной части почечного канальца.$link$увеличение секреции калия в дистальной части почечного канальца$action$Вторичными эффектами по отношению к увеличению выведения натрия являются: увеличение количества выделяемой мочи (за счет осмотически связанной воды) и увеличение секреции калия в дистальной части почечного канальца.
увеличение количества выделяемой мочи (за счет осмотически связанной воды$action$Вторичными эффектами по отношению к увеличению выведения натрия являются: увеличение количества выделяемой мочи (за счет осмотически связанной воды) и увеличение секреции калия в дистальной части почечного канальца.$Not_link$увеличение секреции калия в дистальной части почечного канальца$action$Вторичными эффектами по отношению к увеличению выведения натрия являются: увеличение количества выделяемой мочи (за счет осмотически связанной воды) и увеличение секреции калия в дистальной части почечного канальца.
Фуросемид$prepare$При повторном введении препарата Фуросемид его диуретическая активность не снижается, так как препарат прерывает канальцево-клубочковую обратную связь в Macula densa (канальцевой структуре, тесно связанной с юкстагломерулярным комплексом).$link$диуретическая активность$action$При повторном введении препарата Фуросемид его диуретическая активность не снижается, так как препарат прерывает канальцево-клубочковую обратную связь в Macula densa (канальцевой структуре, тесно связанной с юкстагломерулярным комплексом).
диуретическая активность$action$При повторном введении препарата Фуросемид его диуретическая активность не снижается, так как препарат прерывает канальцево-клубочковую обратную связь в Macula densa (канальцевой структуре, тесно связанной с юкстагломерулярным комплексом).$link$не снижается$action$При повторном введении препарата Фуросемид его диуретическая активность не снижается, так как препарат прерывает канальцево-клубочковую обратную связь в Macula densa (канальцевой структуре, тесно связанной с юкстагломерулярным комплексом).
Фуросемид$prepare$При повторном введении препарата Фуросемид его диуретическая активность не снижается, так как препарат прерывает канальцево-клубочковую обратную связь в Macula densa (канальцевой структуре, тесно связанной с юкстагломерулярным комплексом).$link$прерывает канальцево-клубочковую обратную связь в Macula densa$action$При повторном введении препарата Фуросемид его диуретическая активность не снижается, так как препарат прерывает канальцево-клубочковую обратную связь в Macula densa (канальцевой структуре, тесно связанной с юкстагломерулярным комплексом).
При повторном введении препарата$noun$При повторном введении препарата Фуросемид его диуретическая активность не снижается, так как препарат прерывает канальцево-клубочковую обратную связь в Macula densa (канальцевой структуре, тесно связанной с юкстагломерулярным комплексом).$link$Фуросемид$prepare$При повторном введении препарата Фуросемид его диуретическая активность не снижается, так как препарат прерывает канальцево-клубочковую обратную связь в Macula densa (канальцевой структуре, тесно связанной с юкстагломерулярным комплексом).
При повторном введении препарата$noun$При повторном введении препарата Фуросемид его диуретическая активность не снижается, так как препарат прерывает канальцево-клубочковую обратную связь в Macula densa (канальцевой структуре, тесно связанной с юкстагломерулярным комплексом).$Not_link$диуретическая активность$action$При повторном введении препарата Фуросемид его диуретическая активность не снижается, так как препарат прерывает канальцево-клубочковую обратную связь в Macula densa (канальцевой структуре, тесно связанной с юкстагломерулярным комплексом).
При повторном введении препарата$noun$При повторном введении препарата Фуросемид его диуретическая активность не снижается, так как препарат прерывает канальцево-клубочковую обратную связь в Macula densa (канальцевой структуре, тесно связанной с юкстагломерулярным комплексом).$Not_link$не снижается$action$При повторном введении препарата Фуросемид его диуретическая активность не снижается, так как препарат прерывает канальцево-клубочковую обратную связь в Macula densa (канальцевой структуре, тесно связанной с юкстагломерулярным комплексом).
При повторном введении препарата$noun$При повторном введении препарата Фуросемид его диуретическая активность не снижается, так как препарат прерывает канальцево-клубочковую обратную связь в Macula densa (канальцевой структуре, тесно связанной с юкстагломерулярным комплексом).$Not_link$прерывает канальцево-клубочковую обратную связь в Macula densa$action$При повторном введении препарата Фуросемид его диуретическая активность не снижается, так как препарат прерывает канальцево-клубочковую обратную связь в Macula densa (канальцевой структуре, тесно связанной с юкстагломерулярным комплексом).
Фуросемид$prepare$При повторном введении препарата Фуросемид его диуретическая активность не снижается, так как препарат прерывает канальцево-клубочковую обратную связь в Macula densa (канальцевой структуре, тесно связанной с юкстагломерулярным комплексом).$Not_link$не снижается$action$При повторном введении препарата Фуросемид его диуретическая активность не снижается, так как препарат прерывает канальцево-клубочковую обратную связь в Macula densa (канальцевой структуре, тесно связанной с юкстагломерулярным комплексом).
диуретическая активность$action$При повторном введении препарата Фуросемид его диуретическая активность не снижается, так как препарат прерывает канальцево-клубочковую обратную связь в Macula densa (канальцевой структуре, тесно связанной с юкстагломерулярным комплексом).$Not_link$прерывает канальцево-клубочковую обратную связь в Macula densa$action$При повторном введении препарата Фуросемид его диуретическая активность не снижается, так как препарат прерывает канальцево-клубочковую обратную связь в Macula densa (канальцевой структуре, тесно связанной с юкстагломерулярным комплексом).
не снижается$action$При повторном введении препарата Фуросемид его диуретическая активность не снижается, так как препарат прерывает канальцево-клубочковую обратную связь в Macula densa (канальцевой структуре, тесно связанной с юкстагломерулярным комплексом).$Not_link$прерывает канальцево-клубочковую обратную связь в Macula densa$action$При повторном введении препарата Фуросемид его диуретическая активность не снижается, так как препарат прерывает канальцево-клубочковую обратную связь в Macula densa (канальцевой структуре, тесно связанной с юкстагломерулярным комплексом).
Фуросемид$prepare$Фуросемид вызывает дозозависимую стимуляцию ренин ангиотензин альдостороновой системы.$link$вызывает дозозависимую стимуляцию ренин ангиотензин альдостороновой системы$mechanism$Фуросемид вызывает дозозависимую стимуляцию ренин ангиотензин альдостороновой системы.
фуросемид$prepare$При сердечной недостаточности фуросемид быстро снижает преднагрузку (за счет расширения вен), уменьшает давление в легочной артерии и давление наполнения левого желудочка.$link$сердечной недостаточности$illness$При сердечной недостаточности фуросемид быстро снижает преднагрузку (за счет расширения вен), уменьшает давление в легочной артерии и давление наполнения левого желудочка.
фуросемид$prepare$При сердечной недостаточности фуросемид быстро снижает преднагрузку (за счет расширения вен), уменьшает давление в легочной артерии и давление наполнения левого желудочка.$link$быстро$noun$При сердечной недостаточности фуросемид быстро снижает преднагрузку (за счет расширения вен), уменьшает давление в легочной артерии и давление наполнения левого желудочка.
быстро$noun$При сердечной недостаточности фуросемид быстро снижает преднагрузку (за счет расширения вен), уменьшает давление в легочной артерии и давление наполнения левого желудочка.$link$снижает преднагрузку (за счет расширения вен)$action$При сердечной недостаточности фуросемид быстро снижает преднагрузку (за счет расширения вен), уменьшает давление в легочной артерии и давление наполнения левого желудочка.
фуросемид$prepare$При сердечной недостаточности фуросемид быстро снижает преднагрузку (за счет расширения вен), уменьшает давление в легочной артерии и давление наполнения левого желудочка.$link$уменьшает давление в легочной артерии и давление наполнения левого желудочка$action$При сердечной недостаточности фуросемид быстро снижает преднагрузку (за счет расширения вен), уменьшает давление в легочной артерии и давление наполнения левого желудочка.
фуросемид$prepare$При сердечной недостаточности фуросемид быстро снижает преднагрузку (за счет расширения вен), уменьшает давление в легочной артерии и давление наполнения левого желудочка.$Not_link$снижает преднагрузку (за счет расширения вен)$action$При сердечной недостаточности фуросемид быстро снижает преднагрузку (за счет расширения вен), уменьшает давление в легочной артерии и давление наполнения левого желудочка.
быстро$noun$При сердечной недостаточности фуросемид быстро снижает преднагрузку (за счет расширения вен), уменьшает давление в легочной артерии и давление наполнения левого желудочка.$Not_link$уменьшает давление в легочной артерии и давление наполнения левого желудочка$action$При сердечной недостаточности фуросемид быстро снижает преднагрузку (за счет расширения вен), уменьшает давление в легочной артерии и давление наполнения левого желудочка.
снижает преднагрузку (за счет расширения вен)$action$При сердечной недостаточности фуросемид быстро снижает преднагрузку (за счет расширения вен), уменьшает давление в легочной артерии и давление наполнения левого желудочка.$Not_link$уменьшает давление в легочной артерии и давление наполнения левого желудочка$action$При сердечной недостаточности фуросемид быстро снижает преднагрузку (за счет расширения вен), уменьшает давление в легочной артерии и давление наполнения левого желудочка.
гипотензивным действием$action$Препарат обладает гипотензивным действием, которое обусловлено повышением экскреции натрия, гиповолемией (уменьшением объема циркулирующей крови) и снижением реакции гладкой мускулатуры сосудов на вазоконстрикторные воздействия (благодаря натрийуретическому эффекту фуросемид снижает реакцию сосудов на катехоламины, концентрация которых у пациентов с артериальной гипертензией повышена).$link$повышением экскреции натрия$mechanism$Препарат обладает гипотензивным действием, которое обусловлено повышением экскреции натрия, гиповолемией (уменьшением объема циркулирующей крови) и снижением реакции гладкой мускулатуры сосудов на вазоконстрикторные воздействия (благодаря натрийуретическому эффекту фуросемид снижает реакцию сосудов на катехоламины, концентрация которых у пациентов с артериальной гипертензией повышена).
может быть уменьшено$action$С другой стороны, диуретическое действие фуросемида у этих пациентов может быть уменьшено из-за связывания фуросемида с альбумином, находящимся в канальцах, и снижения канальцевой секреции фуросемида.$Not_link$канальцевой секреции$noun$С другой стороны, диуретическое действие фуросемида у этих пациентов может быть уменьшено из-за связывания фуросемида с альбумином, находящимся в канальцах, и снижения канальцевой секреции фуросемида.
из-за связывания фуросемида с альбумином$prot_link$С другой стороны, диуретическое действие фуросемида у этих пациентов может быть уменьшено из-за связывания фуросемида с альбумином, находящимся в канальцах, и снижения канальцевой секреции фуросемида.$Not_link$снижения$action$С другой стороны, диуретическое действие фуросемида у этих пациентов может быть уменьшено из-за связывания фуросемида с альбумином, находящимся в канальцах, и снижения канальцевой секреции фуросемида.
из-за связывания фуросемида с альбумином$prot_link$С другой стороны, диуретическое действие фуросемида у этих пациентов может быть уменьшено из-за связывания фуросемида с альбумином, находящимся в канальцах, и снижения канальцевой секреции фуросемида.$Not_link$канальцевой секреции$noun$С другой стороны, диуретическое действие фуросемида у этих пациентов может быть уменьшено из-за связывания фуросемида с альбумином, находящимся в канальцах, и снижения канальцевой секреции фуросемида.
фуросемида$prepare$При сердечной недостаточности, тяжелой степени, артериальной гипертензии и у пациентов пожилого возраста выведение фуросемида замедляется вследствие снижения функции почек.$Not_link$замедляется$action$При сердечной недостаточности, тяжелой степени, артериальной гипертензии и у пациентов пожилого возраста выведение фуросемида замедляется вследствие снижения функции почек.
фуросемида$prepare$При сердечной недостаточности, тяжелой степени, артериальной гипертензии и у пациентов пожилого возраста выведение фуросемида замедляется вследствие снижения функции почек.$Not_link$снижения функции почек$action$При сердечной недостаточности, тяжелой степени, артериальной гипертензии и у пациентов пожилого возраста выведение фуросемида замедляется вследствие снижения функции почек.
замедляется$action$При сердечной недостаточности, тяжелой степени, артериальной гипертензии и у пациентов пожилого возраста выведение фуросемида замедляется вследствие снижения функции почек.$Not_link$снижения функции почек$action$При сердечной недостаточности, тяжелой степени, артериальной гипертензии и у пациентов пожилого возраста выведение фуросемида замедляется вследствие снижения функции почек.
выведение$excretion$У недоношенных и доношенных детей выведение фуросемида может замедляться, что зависит от степени зрелости почек, метаболизм препарата у грудных детей также может быть замедлен, так как у них глюкуронирующая способность печени является неполноценной.$Not_link$может замедляться$action$У недоношенных и доношенных детей выведение фуросемида может замедляться, что зависит от степени зрелости почек, метаболизм препарата у грудных детей также может быть замедлен, так как у них глюкуронирующая способность печени является неполноценной.
выведение$excretion$У недоношенных и доношенных детей выведение фуросемида может замедляться, что зависит от степени зрелости почек, метаболизм препарата у грудных детей также может быть замедлен, так как у них глюкуронирующая способность печени является неполноценной.$Not_link$метаболизм$metabol$У недоношенных и доношенных детей выведение фуросемида может замедляться, что зависит от степени зрелости почек, метаболизм препарата у грудных детей также может быть замедлен, так как у них глюкуронирующая способность печени является неполноценной.
выведение$excretion$У недоношенных и доношенных детей выведение фуросемида может замедляться, что зависит от степени зрелости почек, метаболизм препарата у грудных детей также может быть замедлен, так как у них глюкуронирующая способность печени является неполноценной.$Not_link$у грудных детей$condition$У недоношенных и доношенных детей выведение фуросемида может замедляться, что зависит от степени зрелости почек, метаболизм препарата у грудных детей также может быть замедлен, так как у них глюкуронирующая способность печени является неполноценной.
выведение$excretion$У недоношенных и доношенных детей выведение фуросемида может замедляться, что зависит от степени зрелости почек, метаболизм препарата у грудных детей также может быть замедлен, так как у них глюкуронирующая способность печени является неполноценной.$Not_link$может быть замедлен$action$У недоношенных и доношенных детей выведение фуросемида может замедляться, что зависит от степени зрелости почек, метаболизм препарата у грудных детей также может быть замедлен, так как у них глюкуронирующая способность печени является неполноценной.
фуросемида$prepare$У недоношенных и доношенных детей выведение фуросемида может замедляться, что зависит от степени зрелости почек, метаболизм препарата у грудных детей также может быть замедлен, так как у них глюкуронирующая способность печени является неполноценной.$Not_link$может замедляться$action$У недоношенных и доношенных детей выведение фуросемида может замедляться, что зависит от степени зрелости почек, метаболизм препарата у грудных детей также может быть замедлен, так как у них глюкуронирующая способность печени является неполноценной.
фуросемида$prepare$У недоношенных и доношенных детей выведение фуросемида может замедляться, что зависит от степени зрелости почек, метаболизм препарата у грудных детей также может быть замедлен, так как у них глюкуронирующая способность печени является неполноценной.$Not_link$метаболизм$metabol$У недоношенных и доношенных детей выведение фуросемида может замедляться, что зависит от степени зрелости почек, метаболизм препарата у грудных детей также может быть замедлен, так как у них глюкуронирующая способность печени является неполноценной.
фуросемида$prepare$У недоношенных и доношенных детей выведение фуросемида может замедляться, что зависит от степени зрелости почек, метаболизм препарата у грудных детей также может быть замедлен, так как у них глюкуронирующая способность печени является неполноценной.$Not_link$у грудных детей$condition$У недоношенных и доношенных детей выведение фуросемида может замедляться, что зависит от степени зрелости почек, метаболизм препарата у грудных детей также может быть замедлен, так как у них глюкуронирующая способность печени является неполноценной.
фуросемида$prepare$У недоношенных и доношенных детей выведение фуросемида может замедляться, что зависит от степени зрелости почек, метаболизм препарата у грудных детей также может быть замедлен, так как у них глюкуронирующая способность печени является неполноценной.$Not_link$может быть замедлен$action$У недоношенных и доношенных детей выведение фуросемида может замедляться, что зависит от степени зрелости почек, метаболизм препарата у грудных детей также может быть замедлен, так как у них глюкуронирующая способность печени является неполноценной.
может замедляться$action$У недоношенных и доношенных детей выведение фуросемида может замедляться, что зависит от степени зрелости почек, метаболизм препарата у грудных детей также может быть замедлен, так как у них глюкуронирующая способность печени является неполноценной.$Not_link$метаболизм$metabol$У недоношенных и доношенных детей выведение фуросемида может замедляться, что зависит от степени зрелости почек, метаболизм препарата у грудных детей также может быть замедлен, так как у них глюкуронирующая способность печени является неполноценной.
может замедляться$action$У недоношенных и доношенных детей выведение фуросемида может замедляться, что зависит от степени зрелости почек, метаболизм препарата у грудных детей также может быть замедлен, так как у них глюкуронирующая способность печени является неполноценной.$Not_link$у грудных детей$condition$У недоношенных и доношенных детей выведение фуросемида может замедляться, что зависит от степени зрелости почек, метаболизм препарата у грудных детей также может быть замедлен, так как у них глюкуронирующая способность печени является неполноценной.
может замедляться$action$У недоношенных и доношенных детей выведение фуросемида может замедляться, что зависит от степени зрелости почек, метаболизм препарата у грудных детей также может быть замедлен, так как у них глюкуронирующая способность печени является неполноценной.$Not_link$может быть замедлен$action$У недоношенных и доношенных детей выведение фуросемида может замедляться, что зависит от степени зрелости почек, метаболизм препарата у грудных детей также может быть замедлен, так как у них глюкуронирующая способность печени является неполноценной.
метаболизм$metabol$У недоношенных и доношенных детей выведение фуросемида может замедляться, что зависит от степени зрелости почек, метаболизм препарата у грудных детей также может быть замедлен, так как у них глюкуронирующая способность печени является неполноценной.$Not_link$у грудных детей$condition$У недоношенных и доношенных детей выведение фуросемида может замедляться, что зависит от степени зрелости почек, метаболизм препарата у грудных детей также может быть замедлен, так как у них глюкуронирующая способность печени является неполноценной.
метаболизм$metabol$У недоношенных и доношенных детей выведение фуросемида может замедляться, что зависит от степени зрелости почек, метаболизм препарата у грудных детей также может быть замедлен, так как у них глюкуронирующая способность печени является неполноценной.$Not_link$может быть замедлен$action$У недоношенных и доношенных детей выведение фуросемида может замедляться, что зависит от степени зрелости почек, метаболизм препарата у грудных детей также может быть замедлен, так как у них глюкуронирующая способность печени является неполноценной.
фуросемида$prepare$Нерекомендованные комбинации Хлоралгидрат Внутривенная инфузия фуросемида в течение 24-часового периода после применения хлоралгидрата может приводить приводить к гиперемии гиперемии кожных кожных покровов, обильному обильному потоотделению, беспокойству, беспокойству, тошноте, тошноте, тошноте, повышению повышению артериального артериального давления и тахикардии.$link$хлоралгидрата$prepare$Нерекомендованные комбинации Хлоралгидрат Внутривенная инфузия фуросемида в течение 24-часового периода после применения хлоралгидрата может приводить приводить к гиперемии гиперемии кожных кожных покровов, обильному обильному потоотделению, беспокойству, беспокойству, тошноте, тошноте, тошноте, повышению повышению артериального артериального давления и тахикардии.
хлоралгидрата$prepare$Нерекомендованные комбинации Хлоралгидрат Внутривенная инфузия фуросемида в течение 24-часового периода после применения хлоралгидрата может приводить приводить к гиперемии гиперемии кожных кожных покровов, обильному обильному потоотделению, беспокойству, беспокойству, тошноте, тошноте, тошноте, повышению повышению артериального артериального давления и тахикардии.$link$гиперемии кожных$side_e$Нерекомендованные комбинации Хлоралгидрат Внутривенная инфузия фуросемида в течение 24-часового периода после применения хлоралгидрата может приводить приводить к гиперемии гиперемии кожных кожных покровов, обильному обильному потоотделению, беспокойству, беспокойству, тошноте, тошноте, тошноте, повышению повышению артериального артериального давления и тахикардии.
хлоралгидрата$prepare$Нерекомендованные комбинации Хлоралгидрат Внутривенная инфузия фуросемида в течение 24-часового периода после применения хлоралгидрата может приводить приводить к гиперемии гиперемии кожных кожных покровов, обильному обильному потоотделению, беспокойству, беспокойству, тошноте, тошноте, тошноте, повышению повышению артериального артериального давления и тахикардии.$link$обильному потоотделению$side_e$Нерекомендованные комбинации Хлоралгидрат Внутривенная инфузия фуросемида в течение 24-часового периода после применения хлоралгидрата может приводить приводить к гиперемии гиперемии кожных кожных покровов, обильному обильному потоотделению, беспокойству, беспокойству, тошноте, тошноте, тошноте, повышению повышению артериального артериального давления и тахикардии.
хлоралгидрата$prepare$Нерекомендованные комбинации Хлоралгидрат Внутривенная инфузия фуросемида в течение 24-часового периода после применения хлоралгидрата может приводить приводить к гиперемии гиперемии кожных кожных покровов, обильному обильному потоотделению, беспокойству, беспокойству, тошноте, тошноте, тошноте, повышению повышению артериального артериального давления и тахикардии.$link$беспокойству$side_e$Нерекомендованные комбинации Хлоралгидрат Внутривенная инфузия фуросемида в течение 24-часового периода после применения хлоралгидрата может приводить приводить к гиперемии гиперемии кожных кожных покровов, обильному обильному потоотделению, беспокойству, беспокойству, тошноте, тошноте, тошноте, повышению повышению артериального артериального давления и тахикардии.
хлоралгидрата$prepare$Нерекомендованные комбинации Хлоралгидрат Внутривенная инфузия фуросемида в течение 24-часового периода после применения хлоралгидрата может приводить приводить к гиперемии гиперемии кожных кожных покровов, обильному обильному потоотделению, беспокойству, беспокойству, тошноте, тошноте, тошноте, повышению повышению артериального артериального давления и тахикардии.$link$тошноте$side_e$Нерекомендованные комбинации Хлоралгидрат Внутривенная инфузия фуросемида в течение 24-часового периода после применения хлоралгидрата может приводить приводить к гиперемии гиперемии кожных кожных покровов, обильному обильному потоотделению, беспокойству, беспокойству, тошноте, тошноте, тошноте, повышению повышению артериального артериального давления и тахикардии.
хлоралгидрата$prepare$Нерекомендованные комбинации Хлоралгидрат Внутривенная инфузия фуросемида в течение 24-часового периода после применения хлоралгидрата может приводить приводить к гиперемии гиперемии кожных кожных покровов, обильному обильному потоотделению, беспокойству, беспокойству, тошноте, тошноте, тошноте, повышению повышению артериального артериального давления и тахикардии.$link$повышению артериального$side_e$Нерекомендованные комбинации Хлоралгидрат Внутривенная инфузия фуросемида в течение 24-часового периода после применения хлоралгидрата может приводить приводить к гиперемии гиперемии кожных кожных покровов, обильному обильному потоотделению, беспокойству, беспокойству, тошноте, тошноте, тошноте, повышению повышению артериального артериального давления и тахикардии.
хлоралгидрата$prepare$Нерекомендованные комбинации Хлоралгидрат Внутривенная инфузия фуросемида в течение 24-часового периода после применения хлоралгидрата может приводить приводить к гиперемии гиперемии кожных кожных покровов, обильному обильному потоотделению, беспокойству, беспокойству, тошноте, тошноте, тошноте, повышению повышению артериального артериального давления и тахикардии.$link$тахикардии$side_e$Нерекомендованные комбинации Хлоралгидрат Внутривенная инфузия фуросемида в течение 24-часового периода после применения хлоралгидрата может приводить приводить к гиперемии гиперемии кожных кожных покровов, обильному обильному потоотделению, беспокойству, беспокойству, тошноте, тошноте, тошноте, повышению повышению артериального артериального давления и тахикардии.
фуросемида$prepare$Поэтому применение фуросемида одновременно с хлоралгидратом не рекомендуется.$link$хлоралгидратом$prepare$Поэтому применение фуросемида одновременно с хлоралгидратом не рекомендуется.
хлоралгидратом$prepare$Поэтому применение фуросемида одновременно с хлоралгидратом не рекомендуется.$link$не рекомендуется$recomendation$Поэтому применение фуросемида одновременно с хлоралгидратом не рекомендуется.
фуросемида$prepare$Поэтому применение фуросемида одновременно с хлоралгидратом не рекомендуется.$Not_link$не рекомендуется$recomendation$Поэтому применение фуросемида одновременно с хлоралгидратом не рекомендуется.
Фуросемид$prepare$Аминогликозиды и другие ототоксические лекарственные препараты Фуросемид может потенциировать ототоксическое действие аминогликозидов и других ототоксических лекарственных препаратов.$link$может потенциировать$action$Аминогликозиды и другие ототоксические лекарственные препараты Фуросемид может потенциировать ототоксическое действие аминогликозидов и других ототоксических лекарственных препаратов.
может потенциировать$action$Аминогликозиды и другие ототоксические лекарственные препараты Фуросемид может потенциировать ототоксическое действие аминогликозидов и других ототоксических лекарственных препаратов.$link$ототоксическое действие$side_e$Аминогликозиды и другие ототоксические лекарственные препараты Фуросемид может потенциировать ототоксическое действие аминогликозидов и других ототоксических лекарственных препаратов.
ототоксическое действие$side_e$Аминогликозиды и другие ототоксические лекарственные препараты Фуросемид может потенциировать ототоксическое действие аминогликозидов и других ототоксических лекарственных препаратов.$link$аминогликозидов$group$Аминогликозиды и другие ототоксические лекарственные препараты Фуросемид может потенциировать ототоксическое действие аминогликозидов и других ототоксических лекарственных препаратов.
фуросемидом$prepare$Комбинации, при применении которых следует соблюдать осторожность Цисплатин При одновременном применении с фуросемидом имеется риск развития ототоксического действия.$link$имеется риск развития$action$Комбинации, при применении которых следует соблюдать осторожность Цисплатин При одновременном применении с фуросемидом имеется риск развития ототоксического действия.
имеется риск развития$action$Комбинации, при применении которых следует соблюдать осторожность Цисплатин При одновременном применении с фуросемидом имеется риск развития ототоксического действия.$link$ототоксического действия$side_e$Комбинации, при применении которых следует соблюдать осторожность Цисплатин При одновременном применении с фуросемидом имеется риск развития ототоксического действия.
Цисплатин$prepare$Комбинации, при применении которых следует соблюдать осторожность Цисплатин При одновременном применении с фуросемидом имеется риск развития ототоксического действия.$Not_link$имеется риск развития$action$Комбинации, при применении которых следует соблюдать осторожность Цисплатин При одновременном применении с фуросемидом имеется риск развития ототоксического действия.
